id,vertex_ind,distance,angle,x,y
"5","28",0.00265546811559,200.56669548832426,101.9860640000,2.5854305600
"5","29",0.00278814677112,284.42843573131478,101.9859334000,2.5854541210
"5","30",0.00288035085027,295.31662319221221,101.9858460000,2.5854835730
"5","31",0.00303779812523,302.95077488616727,101.9857125000,2.5855670200
"5","32",0.00318918811126,272.72661896958118,101.9855868000,2.5856514490
"5","33",0.00326957599854,181.19971936288439,101.9855162000,2.5856131610
"5","34",0.00342851289716,123.19002256981699,101.9856526000,2.5855316780
"5","35",0.00350451919743,117.59575092482315,101.9857145000,2.5854875000
"5","36",0.00359208582234,174.34503376304525,101.9857969000,2.5854580480
"5","37",0.00369512519061,267.87745113147201,101.9857086000,2.5854050350
"5","38",0.00385888850303,284.49330666631073,101.9855623000,2.5854786640
"5","39",0.00395812077171,197.27179942641092,101.9854631000,2.5854825910
"5","40",0.00409049034327,122.21841401868495,101.9855751000,2.5854119070
"5","41",0.00424356753940,178.69167617462037,101.9857046000,2.5853304230
"5","42",0.00432962428172,270.62477100614586,101.9856340000,2.5852813370
"5","43",0.00456997730711,241.99098244445878,101.9854396000,2.5854227060
"5","44",0.00465249504366,150.89254479128849,101.9854425000,2.5853402410
"5","45",0.00487467813797,141.18380607624860,101.9856271000,2.5852165430
"5","46",0.00499809897114,232.42080560047305,101.9856722000,2.5851016810
"5","47",0.00505779094622,304.99728232552849,101.9856241000,2.5851370230
"5","48",0.00529494890441,265.82550182949808,101.9854268000,2.5852685750
"5","49",0.00537558219662,174.86521385649374,101.9853669000,2.5852145800
"5","50",0.00560306577897,122.55959607108788,101.9855603000,2.5850948090
"5","51",0.00574057081014,163.38919668632090,101.9856752000,2.5850192160
"5","52",0.00580476712110,252.70020116772059,101.9856497000,2.5849603120
"5","53",0.00615889347222,227.25574231935721,101.9853493000,2.5851478220
"5","54",0.00629940411093,138.54247001771793,101.9854141000,2.5850231430
"5","55",0.00653658848309,124.54516492235044,101.9856094000,2.5848886460
"6","0",0.00000000000000,182.82712458616879,101.9852236000,2.5842387420
"6","1",0.00007961687819,184.40072393519296,101.9852197000,2.5841592220
"6","2",0.00016450656163,189.51478525475076,101.9852108000,2.5840747930
"6","3",0.00023404313317,185.25168180680268,101.9851951000,2.5840070540
"6","4",0.00032224069490,179.43126979674662,101.9851991000,2.5839189440
"6","5",0.00040178490783,161.50085556108598,101.9851971000,2.5838394240
"6","6",0.00047288779842,155.13867772294938,101.9852413000,2.5837837110
"6","7",0.00054296970905,177.22997629854993,101.9852550000,2.5837149900
"6","8",0.00061376738369,259.62717743549427,101.9852479000,2.5836445510
"6","9",0.00074076037451,321.60161458806778,101.9851912000,2.5837581860
"6","10",0.00082372075597,333.41009128816802,101.9851274000,2.5838111990
"6","11",0.00090137662805,2.70585018318983,101.9851235000,2.5838887560
"6","12",0.00098967760012,333.19692966538912,101.9851362000,2.5839761300
"6","13",0.00106423118871,1.29900035508591,101.9850704000,2.5840112260
"6","14",0.00114579774492,5.02604816733363,101.9851441000,2.5840463230
"6","15",0.00130625548993,334.13199439674969,101.9850135000,2.5841395870
"6","16",0.00138881409564,64.52656847744353,101.9850174000,2.5842220520
"6","17",0.00155453724382,62.46482246101055,101.9851509000,2.5841238800
"6","18",0.00163506288937,332.15475518607889,101.9851490000,2.5842043810
"6","19",0.00178981512898,332.85334570170329,101.9850233000,2.5842947000
"6","20",0.00187007140148,62.46771589692028,101.9850233000,2.5843749570
"6","21",0.00203293473843,94.48833126590783,101.9851568000,2.5842816920
"6","22",0.00211591835158,4.00361240625528,101.9852315000,2.5843180160
"6","23",0.00235621034365,334.32594695687385,101.9850322000,2.5844522680
"6","24",0.00241629659502,11.56042432875295,101.9850371000,2.5845121530
"6","25",0.00245975955094,61.65531540902060,101.9850508000,2.5845533860
"6","26",0.00252476893071,146.06443830896814,101.9851136000,2.5845366960
"6","27",0.00257919953494,154.29094374165592,101.9851068000,2.5844827010
"6","28",0.00265850104948,125.76036945331661,101.9851745000,2.5844414690
"6","29",0.00273304130541,52.47303624177272,101.9852315000,2.5843933640
"6","30",0.00286654549923,46.35249773636517,101.9851745000,2.5845141170
"6","31",0.00292100265712,79.54511820418305,101.9852226000,2.5844885920
"6","32",0.00306276488371,352.52103288990662,101.9853159000,2.5845953550
"6","33",0.00317276772586,302.21625214785837,101.9852246000,2.5846567130
"6","34",0.00321721735628,272.15386955588434,101.9851863000,2.5846792920
"6","35",0.00329053871067,269.78702985426935,101.9851205000,2.5846468950
"6","36",0.00335596188473,354.24603910714740,101.9850616000,2.5846753650
"6","37",0.00343371698174,25.71151085014298,101.9851235000,2.5847224880
"6","38",0.00352209432459,61.85949508733954,101.9851215000,2.5848108440
"6","39",0.00377374821732,124.06709698237775,101.9853277000,2.5846665300
"6","40",0.00397306803692,104.88785655159175,101.9854946000,2.5845575580
"6","41",0.00403994094568,29.65482401732594,101.9855613000,2.5845614850
"6","42",0.00410624212599,317.60820764225042,101.9855309000,2.5846203890
"6","43",0.00441834057753,303.16073215346597,101.9852678000,2.5847882640
"6","44",0.00458960641474,334.46287488575774,101.9851254000,2.5848834920
"6","45",0.00466624450530,64.12796700575346,101.9851323000,2.5849598210
"6","46",0.00482798849334,122.00786232471613,101.9852678000,2.5848714660
"6","47",0.00499046078708,122.14981016573967,101.9854072000,2.5847880190
"6","48",0.00514920351975,63.22406007737682,101.9855397000,2.5847006450
"6","49",0.00522293777086,332.90469822948751,101.9855436000,2.5847742750
"6","50",0.00554046118017,302.56533853393057,101.9852766000,2.5849460770
"6","51",0.00571830848131,4.14774467820248,101.9851264000,2.5850413050
"6","52",0.00580433196879,80.71811891332203,101.9852049000,2.5850764010
"6","53",0.00594734451746,142.30259425267113,101.9853473000,2.5850626570
"6","54",0.00602191062850,155.24140291573681,101.9853355000,2.5849890280
"6","55",0.00611190423068,120.25829120686846,101.9854123000,2.5849421500
"6","56",0.00619057122529,123.43542944119109,101.9854811000,2.5849038630
"6","57",0.00626754772399,124.73520417277869,101.9855419000,2.5848567400
"6","58",0.00633102690391,121.72360295925237,101.9855959000,2.5848233610
"7","0",0.00000000000000,123.69006752479604,101.9853095000,2.5842674570
"7","1",0.00022653894514,126.34053078418629,101.9854980000,2.5841417960
"7","2",0.00038568794150,65.92669963372111,101.9856217000,2.5840416600
"7","3",0.00046432430135,334.18351070191869,101.9856256000,2.5841201980
"7","4",0.00085987667463,2.87986744336880,101.9853036000,2.5843499230
"7","5",0.00093902612477,92.58941061767756,101.9853723000,2.5843891920
"7","6",0.00134373155411,66.94816456827533,101.9857042000,2.5841575040
"7","7",0.00141926722261,337.15636676499241,101.9857159000,2.5842321150
"7","8",0.00181641962123,17.67005346101163,101.9853920000,2.5844618400
"7","9",0.00193422699371,106.75171849079689,101.9855098000,2.5844618400
"7","10",0.00226859153751,61.75171849079689,101.9857886000,2.5842772750
"7","11",0.00233731250479,332.03045440734621,101.9857886000,2.5843459960
"7","12",0.00250558654398,12.12080408823712,101.9856492000,2.5844402420
"7","13",0.00260920421325,102.51757746404296,101.9857513000,2.5844579130
"7","14",0.00274319481526,64.51968584659303,101.9858612000,2.5843813380
"7","15",0.00282391173341,62.70165944591883,101.9858671000,2.5844618400
"7","16",0.00289967672307,82.29091286261549,101.9859319000,2.5844225700
"7","17",0.00299690250673,62.19539817255813,101.9859987000,2.5844932550
"7","18",0.00314797384373,133.20446021862031,101.9861479000,2.5845168160
"7","19",0.00369228696860,184.59781094185416,101.9860968000,2.5839749020
"7","20",0.00386939028321,181.90703741565432,101.9860851000,2.5837981910
"7","21",0.00393565693023,240.03429140880721,101.9860851000,2.5837319250
"7","22",0.00402187032260,332.86614453900251,101.9860105000,2.5837751210
"7","23",0.00426061400263,5.64064342475339,101.9860340000,2.5840126990
"7","24",0.00450131163183,3.58286914623687,101.9860576000,2.5842522410
"7","25",0.00457398603988,334.33250919198071,101.9860595000,2.5843248880
"7","26",0.00466509125425,244.92158583782921,101.9859869000,2.5843798650
"7","27",0.00491276707138,183.96036995069664,101.9859751000,2.5841324700
"7","28",0.00506457664999,183.92871483516092,101.9859614000,2.5839812840
"7","29",0.00514909654115,184.89400855622313,101.9859574000,2.5838968550
"7","30",0.00522824599128,246.41585387293088,101.9859476000,2.5838183170
"7","31",0.00530562211109,334.99792236400680,101.9858848000,2.5838634760
"7","32",0.00546313976588,4.64489896342463,101.9858966000,2.5840205530
"7","33",0.00562081642443,5.15759513578550,101.9859103000,2.5841776290
"7","34",0.00570560954870,4.20430186591884,101.9859182000,2.5842620580
"7","35",0.00577836348375,288.97425681199519,101.9859221000,2.5843347060
"7","36",0.00591235408577,199.55414600099272,101.9858455000,2.5842247520
"7","37",0.00615058857038,183.49007371313098,101.9858279000,2.5839871740
"7","38",0.00623314717609,244.20135960611401,101.9858239000,2.5839047090
"7","39",0.00632741352453,336.95601377315324,101.9857473000,2.5839596860
"7","40",0.00647819110965,8.23561932584448,101.9857689000,2.5841089080
"8","0",0.00000000000000,122.97472038828954,101.9852877000,2.5841894100
"8","1",0.00023989947949,123.13414183067644,101.9854889000,2.5840588400
"8","2",0.00039728246714,125.83052432835389,101.9856205000,2.5839724480
"8","3",0.00063769162449,123.38025240366018,101.9858090000,2.5838232250
"8","4",0.00072027357491,149.19650971183796,101.9858816000,2.5837839560
"8","5",0.00079684836703,241.57108688373773,101.9858816000,2.5837073810
"8","6",0.00119548800622,304.33992577964653,101.9855478000,2.5839253250
"8","7",0.00151640349626,242.76883889590886,101.9852867000,2.5841118530
"8","8",0.00161457630666,151.23559614566562,101.9852867000,2.5840136810
"8","9",0.00192178034907,123.45509080084815,101.9855458000,2.5838487500
"8","10",0.00200510587737,124.27673112744183,101.9856146000,2.5838016270
"8","11",0.00207862413846,124.22706232444901,101.9856754000,2.5837603950
"8","12",0.00231879263790,154.88999187045900,101.9858737000,2.5836249160
"8","13",0.00240163094607,245.48900491488817,101.9858659000,2.5835424510
"8","14",0.00263809499136,304.61387265935952,101.9856735000,2.5836798930
"8","15",0.00289295130463,303.88363140194468,101.9854614000,2.5838212620
"8","16",0.00297354873060,305.61194098835858,101.9853947000,2.5838664210
"8","17",0.00305483676614,307.51083517631520,101.9853299000,2.5839155080
"8","18",0.00312199730164,243.32805421227772,101.9852769000,2.5839567400
"8","19",0.00321430062888,151.23559614751505,101.9852788000,2.5838644580
"8","20",0.00344083957402,124.47073664149231,101.9854673000,2.5837387970
"8","21",0.00376061781976,123.99331601593404,101.9857285000,2.5835542320
"8","22",0.00392400993996,155.33934903906191,101.9858659000,2.5834658760
"8","23",0.00400925650664,246.93598711357734,101.9858541000,2.5833814480
"8","24",0.00417656555839,272.91359892993864,101.9857186000,2.5834796210
"8","25",0.00425486414483,182.44535781771492,101.9856509000,2.5834403510
"8","26",0.00449453451886,205.87114235148530,101.9858472000,2.5833029100
"8","27",0.00470573159377,296.07253017519321,101.9856450000,2.5833637770
"8","28",0.00479725898470,264.61282825625290,101.9855704000,2.5834167900
"8","29",0.00486530343706,263.76046409614378,101.9855233000,2.5833677040
"8","30",0.00520511185475,3.56250817505521,101.9852405000,2.5835561950
"8","31",0.00529731070735,94.78219648476539,101.9853230000,2.5835974280
"8","32",0.00554040688573,61.51769304419001,101.9855193000,2.5834540960
"8","33",0.00561316082078,331.19496086971105,101.9855154000,2.5835267440
"8","34",0.00585670063461,334.04327100290533,101.9853171000,2.5836681120
"8","35",0.00594318190972,64.15025374937701,101.9853210000,2.5837545040
"8","36",0.00626957660821,125.69794528886625,101.9855861000,2.5835640490
"10","0",0.00000000000000,114.03893426505118,101.9863867000,2.5841128350
"10","1",0.00014941953345,102.42869486325884,101.9865232000,2.5840519680
"10","2",0.00021814751272,17.20486862892978,101.9865919000,2.5840509860
"10","3",0.00037607153131,303.95897144956683,101.9864603000,2.5841383600
"10","4",0.00069466158712,333.17401301954015,101.9861972000,2.5843180160
"10","5",0.00077816043363,5.30249320490700,101.9862002000,2.5844014630
"10","6",0.00083078142632,25.42865523896309,101.9862080000,2.5844534950
"10","7",0.00093294248872,112.22766520314721,101.9862767000,2.5845290880
"10","8",0.00103609871085,183.29017337934647,101.9862728000,2.5844260060
"10","9",0.00111289972146,151.14798819318983,101.9862669000,2.5843494320
"10","10",0.00118843538996,59.49251743387414,101.9863337000,2.5843140890
"10","11",0.00134357638849,40.92893879771917,101.9863366000,2.5844692030
"10","12",0.00142314483055,132.68218354520511,101.9864152000,2.5844819650
"10","13",0.00164376078317,152.77900493080821,101.9863975000,2.5842620580
"10","14",0.00172390251405,62.36614311792263,101.9864662000,2.5842208250
"10","15",0.00205251024292,66.41555680245452,101.9864878000,2.5845487220
"10","16",0.00213975157593,156.36854171056140,101.9865556000,2.5844937460
"10","17",0.00246143797577,152.38100242269360,101.9865349000,2.5841727210
"10","18",0.00253939114372,61.83438200985539,101.9866017000,2.5841324700
"10","19",0.00277917609783,4.50799892123157,101.9866125000,2.5843720110
"10","20",0.00291057372079,27.44106299874781,101.9866272000,2.5845025810
"10","21",0.00302601759932,121.37921406135298,101.9867136000,2.5845791560
"10","22",0.00312530812570,187.47739348819977,101.9866891000,2.5844829470
"10","23",0.00321268744211,182.37740515469389,101.9866881000,2.5843955730
"10","24",0.00352765084973,154.99044406097224,101.9866655000,2.5840814200
"10","25",0.00360639743894,64.81917661456869,101.9867293000,2.5840352790
"10","26",0.00393500516780,4.04227861319951,101.9867509000,2.5843631760
"10","27",0.00409154386121,39.33689053053730,101.9867627000,2.5845192710
"10","28",0.00416800529311,129.37041922952352,101.9868363000,2.5845398870
"10","29",0.00472037022912,123.34180605247302,101.9867941000,2.5839891370
"10","30",0.00480907413057,33.34961627406483,101.9868727000,2.5840303700
"10","31",0.00497547632021,3.27314539601719,101.9868854000,2.5841962820
"10","32",0.00505406977134,2.94687374236503,101.9868884000,2.5842748200
"10","33",0.00521935325370,3.74616205035845,101.9868992000,2.5844397510
"10","34",0.00538463673606,68.69648504921054,101.9869100000,2.5846046810
"10","35",0.00547282302794,158.31772025088543,101.9869738000,2.5845438140
"10","36",0.00571760625586,184.62383438028488,101.9869610000,2.5842993640
"10","37",0.00587068660001,185.26590853616537,101.9869443000,2.5841471960
"10","38",0.00604198338541,216.93895234222941,101.9869316000,2.5839763750
"10","39",0.00612367944552,256.86386565558286,101.9868550000,2.5839479050
"10","40",0.00619078973532,278.11602786692350,101.9867882000,2.5839410330
"10","41",0.00625860718305,296.35792768672485,101.9867254000,2.5839665580
"10","42",0.00633959231395,300.60640703178370,101.9866557000,2.5840077900
"9","0",0.00000000000000,303.51101880047963,101.9864495000,2.5839803020
"9","1",0.00008713078894,243.08700978704292,101.9863769000,2.5840284070
